epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,488.028,0.41181,0.291,1.13216,0.98771,1,0.99157,0.86962,0.39589,0.23104,0.95065,0.000899898,0.000899898,0.000899898
189,490.584,0.40834,0.2828,1.13342,0.98685,1,0.99177,0.86061,0.39509,0.22828,0.95889,0.000897069,0.000897069,0.000897069
190,493.265,0.40425,0.29114,1.11558,0.99417,1,0.995,0.86911,0.40367,0.22245,0.96003,0.00089424,0.00089424,0.00089424
191,495.841,0.40716,0.28726,1.12298,0.99131,1,0.99397,0.868,0.39715,0.22469,0.95829,0.00089141,0.00089141,0.00089141
192,498.299,0.4115,0.28834,1.09681,0.99588,1,0.995,0.86336,0.39762,0.22379,0.9542,0.000888581,0.000888581,0.000888581
193,500.906,0.44447,0.30676,1.15334,0.99452,1,0.995,0.86261,0.41121,0.22737,0.96228,0.000885751,0.000885751,0.000885751
194,503.73,0.4327,0.30699,1.14309,0.9812,1,0.98944,0.86215,0.40181,0.22643,0.94808,0.000882922,0.000882922,0.000882922
195,506.514,0.4122,0.29329,1.13989,0.99255,1,0.99469,0.88482,0.3799,0.21569,0.94516,0.000880093,0.000880093,0.000880093
196,509.025,0.39927,0.28619,1.12454,0.9989,1,0.995,0.87931,0.3857,0.2164,0.94517,0.000877263,0.000877263,0.000877263
197,511.585,0.41053,0.295,1.14327,0.99154,0.99968,0.99495,0.86611,0.40067,0.22371,0.96958,0.000874434,0.000874434,0.000874434
198,514.145,0.41616,0.29429,1.13484,0.98054,0.99437,0.99043,0.87226,0.40442,0.22456,0.97452,0.000871604,0.000871604,0.000871604
199,516.756,0.41601,0.28969,1.12707,0.98371,0.99987,0.99054,0.8633,0.40671,0.22886,0.97391,0.000868775,0.000868775,0.000868775
200,519.318,0.40585,0.28539,1.11857,0.99246,1,0.995,0.87537,0.39924,0.21812,0.95829,0.000865945,0.000865945,0.000865945
201,522.065,0.4111,0.28855,1.1427,0.99834,1,0.995,0.87655,0.39403,0.21854,0.95311,0.000863116,0.000863116,0.000863116
202,524.784,0.41031,0.28796,1.14077,0.99774,1,0.995,0.87801,0.41256,0.22314,0.96184,0.000860287,0.000860287,0.000860287
203,527.402,0.40281,0.28997,1.13886,0.99817,1,0.995,0.87855,0.39393,0.21886,0.95427,0.000857457,0.000857457,0.000857457
204,529.97,0.40334,0.28387,1.11052,0.99797,1,0.995,0.87687,0.40059,0.216,0.93205,0.000854628,0.000854628,0.000854628
205,532.604,0.41399,0.29015,1.14211,0.99772,1,0.995,0.86593,0.39933,0.21963,0.94066,0.000851798,0.000851798,0.000851798
206,535.26,0.41714,0.29492,1.1285,0.9977,1,0.995,0.8767,0.38231,0.21438,0.94023,0.000848969,0.000848969,0.000848969
207,537.84,0.42278,0.29381,1.14875,0.99454,1,0.995,0.87454,0.41062,0.22036,0.94502,0.000846139,0.000846139,0.000846139
208,540.504,0.39806,0.28118,1.12574,0.99528,1,0.995,0.88077,0.38321,0.21861,0.94288,0.00084331,0.00084331,0.00084331
209,543.354,0.39349,0.28053,1.11095,0.99641,1,0.995,0.8762,0.38562,0.21253,0.94273,0.000840481,0.000840481,0.000840481
210,546.12,0.40249,0.28172,1.12715,0.99693,1,0.995,0.88544,0.39561,0.21339,0.9546,0.000837651,0.000837651,0.000837651
211,548.748,0.40384,0.28011,1.13271,0.9974,1,0.995,0.8857,0.37981,0.21099,0.94603,0.000834822,0.000834822,0.000834822
212,551.5,0.38166,0.27809,1.1258,0.99812,1,0.995,0.88978,0.36493,0.20694,0.94651,0.000831992,0.000831992,0.000831992
213,554.198,0.38545,0.27767,1.13083,0.99763,1,0.995,0.87749,0.37419,0.21407,0.9376,0.000829163,0.000829163,0.000829163
214,557.068,0.39483,0.28258,1.14419,0.99708,1,0.995,0.87801,0.37419,0.21646,0.94637,0.000826334,0.000826334,0.000826334
215,559.621,0.3958,0.27684,1.12945,0.99666,1,0.995,0.88783,0.3695,0.22088,0.94791,0.000823504,0.000823504,0.000823504
216,562.396,0.40088,0.28611,1.14664,0.98864,1,0.99498,0.88128,0.38017,0.22892,0.95417,0.000820675,0.000820675,0.000820675
217,565.097,0.40429,0.28822,1.13526,0.99673,1,0.995,0.87166,0.39101,0.22069,0.94461,0.000817845,0.000817845,0.000817845
218,567.726,0.38454,0.27144,1.12864,0.99547,1,0.995,0.88577,0.36787,0.20992,0.94295,0.000815016,0.000815016,0.000815016
219,570.314,0.38951,0.2787,1.1355,0.99814,1,0.995,0.88185,0.38037,0.21643,0.94969,0.000812186,0.000812186,0.000812186
220,573.07,0.4027,0.26834,1.1171,0.99627,1,0.995,0.87981,0.37048,0.21325,0.93477,0.000809357,0.000809357,0.000809357
221,575.758,0.38546,0.28233,1.13055,0.99814,1,0.995,0.87532,0.36983,0.21523,0.94915,0.000806528,0.000806528,0.000806528
222,578.449,0.39619,0.27578,1.13103,0.99864,1,0.995,0.8885,0.37021,0.20906,0.95058,0.000803698,0.000803698,0.000803698
223,581.195,0.37991,0.28033,1.13085,0.99678,0.99945,0.995,0.8827,0.37504,0.20849,0.9587,0.000800869,0.000800869,0.000800869
224,583.828,0.38878,0.27265,1.12372,0.9972,1,0.995,0.88194,0.37776,0.2139,0.93833,0.000798039,0.000798039,0.000798039
225,586.464,0.38966,0.28275,1.12076,0.99864,1,0.995,0.87826,0.38023,0.21138,0.94091,0.00079521,0.00079521,0.00079521
226,589.122,0.39826,0.28463,1.1414,0.99481,1,0.995,0.87721,0.37352,0.20762,0.94965,0.00079238,0.00079238,0.00079238
227,591.948,0.37956,0.27293,1.11259,0.99574,0.9985,0.995,0.88272,0.3744,0.20778,0.95254,0.000789551,0.000789551,0.000789551
228,594.648,0.37804,0.27445,1.11279,0.99821,0.99933,0.995,0.8721,0.38307,0.21384,0.96281,0.000786722,0.000786722,0.000786722
229,597.244,0.39472,0.28469,1.1489,0.9977,1,0.995,0.86196,0.37863,0.21778,0.9683,0.000783892,0.000783892,0.000783892
230,599.998,0.382,0.27384,1.1211,0.99825,1,0.995,0.87763,0.36658,0.2071,0.96047,0.000781063,0.000781063,0.000781063
231,602.6,0.37957,0.27046,1.12005,0.99772,1,0.995,0.88261,0.35935,0.20585,0.94099,0.000778233,0.000778233,0.000778233
232,605.205,0.38735,0.27776,1.12375,0.99808,1,0.995,0.879,0.35732,0.20647,0.94859,0.000775404,0.000775404,0.000775404
233,607.991,0.37707,0.27663,1.14511,0.99749,1,0.995,0.8721,0.36372,0.20501,0.94399,0.000772575,0.000772575,0.000772575
234,610.716,0.37724,0.27307,1.11077,0.99707,1,0.995,0.88034,0.37021,0.20423,0.94239,0.000769745,0.000769745,0.000769745
235,613.27,0.37298,0.26934,1.11769,0.99785,1,0.995,0.88728,0.36945,0.20718,0.94633,0.000766916,0.000766916,0.000766916
236,615.794,0.38341,0.27857,1.16101,0.99786,1,0.995,0.88798,0.36051,0.20448,0.93691,0.000764086,0.000764086,0.000764086
237,618.449,0.38254,0.27241,1.12696,0.99684,1,0.995,0.88307,0.36754,0.20861,0.93094,0.000761257,0.000761257,0.000761257
238,621.173,0.37863,0.27698,1.10065,0.998,1,0.995,0.87456,0.37458,0.20955,0.9479,0.000758427,0.000758427,0.000758427
239,623.784,0.38561,0.27241,1.11069,0.99625,1,0.99498,0.88151,0.36195,0.21012,0.94011,0.000755598,0.000755598,0.000755598
240,626.388,0.38396,0.27859,1.12737,0.99664,1,0.99498,0.88911,0.35986,0.20621,0.94784,0.000752769,0.000752769,0.000752769
241,629.226,0.3847,0.27433,1.14443,0.99214,1,0.99392,0.87959,0.35814,0.2071,0.94471,0.000749939,0.000749939,0.000749939
242,631.9,0.37831,0.27366,1.10804,0.99113,1,0.99479,0.87124,0.36355,0.21522,0.94548,0.00074711,0.00074711,0.00074711
243,634.47,0.37962,0.27912,1.12978,0.99442,1,0.995,0.871,0.37104,0.22216,0.94211,0.00074428,0.00074428,0.00074428
244,637.051,0.37531,0.27103,1.1276,0.99598,1,0.995,0.88264,0.34771,0.20877,0.93723,0.000741451,0.000741451,0.000741451
245,639.676,0.36747,0.26547,1.11119,0.99788,1,0.995,0.88482,0.34878,0.2057,0.93577,0.000738622,0.000738622,0.000738622
246,642.297,0.38167,0.27174,1.14313,0.99817,1,0.995,0.89185,0.35039,0.20196,0.93892,0.000735792,0.000735792,0.000735792
247,644.83,0.36378,0.27079,1.11996,0.99823,1,0.995,0.88458,0.36135,0.20184,0.93087,0.000732963,0.000732963,0.000732963
248,647.64,0.356,0.2631,1.1126,0.99808,1,0.995,0.88361,0.36709,0.20061,0.93929,0.000730133,0.000730133,0.000730133
249,650.309,0.36868,0.26905,1.10393,0.99782,1,0.995,0.88804,0.36215,0.20043,0.92971,0.000727304,0.000727304,0.000727304
250,652.88,0.3595,0.26151,1.10189,0.99877,1,0.995,0.88417,0.35384,0.19806,0.93052,0.000724474,0.000724474,0.000724474
251,655.593,0.36332,0.26497,1.10596,0.99815,1,0.995,0.88618,0.35485,0.19915,0.9392,0.000721645,0.000721645,0.000721645
252,658.34,0.36696,0.26682,1.1292,0.99744,1,0.995,0.87537,0.35151,0.20338,0.93402,0.000718816,0.000718816,0.000718816
253,661.123,0.37101,0.26623,1.14214,0.99315,1,0.99244,0.87459,0.36769,0.20325,0.95026,0.000715986,0.000715986,0.000715986
254,663.815,0.37392,0.27368,1.13565,0.99313,1,0.99254,0.8762,0.36016,0.20444,0.95002,0.000713157,0.000713157,0.000713157
255,666.465,0.36332,0.26293,1.15613,0.99662,1,0.995,0.88764,0.34905,0.19891,0.93415,0.000710327,0.000710327,0.000710327
256,669.138,0.35695,0.26277,1.11152,0.99895,0.99919,0.995,0.88167,0.35551,0.20283,0.94221,0.000707498,0.000707498,0.000707498
257,671.751,0.36322,0.25942,1.10374,0.99848,1,0.995,0.88508,0.35276,0.20214,0.92735,0.000704668,0.000704668,0.000704668
258,674.302,0.34436,0.25645,1.09661,0.99809,1,0.995,0.88556,0.35114,0.20281,0.9303,0.000701839,0.000701839,0.000701839
259,677.026,0.37694,0.27498,1.15102,0.99874,0.9998,0.995,0.88088,0.3508,0.20602,0.93373,0.00069901,0.00069901,0.00069901
260,679.721,0.36249,0.26683,1.1217,0.99852,1,0.995,0.88127,0.35232,0.20359,0.94184,0.00069618,0.00069618,0.00069618
261,682.224,0.36685,0.26579,1.11714,0.99835,1,0.995,0.88413,0.3586,0.19662,0.93937,0.000693351,0.000693351,0.000693351
262,684.721,0.36075,0.26814,1.1261,0.99114,1,0.99479,0.87886,0.36375,0.20477,0.93736,0.000690521,0.000690521,0.000690521
263,687.442,0.36488,0.26836,1.11348,0.99113,1,0.99351,0.87472,0.35902,0.20686,0.9347,0.000687692,0.000687692,0.000687692
264,690.086,0.34869,0.26132,1.10094,0.99601,1,0.995,0.88522,0.34476,0.20353,0.93109,0.000684863,0.000684863,0.000684863
265,692.589,0.36296,0.26883,1.12801,0.99705,1,0.99494,0.88675,0.35561,0.20265,0.92764,0.000682033,0.000682033,0.000682033
266,695.24,0.37594,0.26745,1.12992,0.99639,1,0.995,0.88777,0.34788,0.20521,0.92529,0.000679204,0.000679204,0.000679204
267,698.166,0.3545,0.26715,1.12634,0.99633,1,0.995,0.89009,0.3414,0.19821,0.9299,0.000676374,0.000676374,0.000676374
268,700.858,0.37125,0.26365,1.13042,0.99831,1,0.995,0.88635,0.34075,0.20107,0.9226,0.000673545,0.000673545,0.000673545
269,703.46,0.35779,0.26227,1.12607,0.99812,1,0.995,0.89132,0.34349,0.19654,0.92277,0.000670715,0.000670715,0.000670715
270,706.28,0.351,0.26243,1.10733,0.99899,1,0.995,0.88823,0.34729,0.19625,0.92678,0.000667886,0.000667886,0.000667886
271,708.964,0.35824,0.25807,1.11403,0.99901,1,0.995,0.89281,0.34155,0.19535,0.93014,0.000665057,0.000665057,0.000665057
272,711.574,0.3419,0.25768,1.10728,0.99864,1,0.995,0.89481,0.34096,0.19643,0.92547,0.000662227,0.000662227,0.000662227
273,714.126,0.34242,0.2513,1.11299,0.99841,1,0.995,0.89003,0.34835,0.20001,0.94029,0.000659398,0.000659398,0.000659398
274,716.796,0.34487,0.25479,1.09926,0.99774,1,0.995,0.88917,0.35286,0.19674,0.94084,0.000656568,0.000656568,0.000656568
275,719.438,0.35788,0.25745,1.10291,0.99789,1,0.995,0.89218,0.33847,0.19522,0.94344,0.000653739,0.000653739,0.000653739
276,722.082,0.34492,0.24963,1.11353,0.99879,1,0.995,0.89676,0.34402,0.19453,0.94525,0.000650909,0.000650909,0.000650909
277,725.028,0.36113,0.25768,1.1136,0.99869,1,0.995,0.89567,0.33207,0.19652,0.93671,0.00064808,0.00064808,0.00064808
278,728.164,0.36305,0.25667,1.11755,0.99845,1,0.995,0.89296,0.3303,0.1986,0.92951,0.000645251,0.000645251,0.000645251
279,731.195,0.34372,0.25309,1.1165,0.99871,1,0.995,0.90278,0.31975,0.19488,0.92163,0.000642421,0.000642421,0.000642421
280,734.098,0.34381,0.25113,1.10871,0.99896,1,0.995,0.89535,0.33396,0.19149,0.92728,0.000639592,0.000639592,0.000639592
281,737.043,0.35323,0.25461,1.13882,0.99879,1,0.995,0.89449,0.3399,0.19346,0.92467,0.000636762,0.000636762,0.000636762
282,739.936,0.34419,0.25106,1.11818,0.99845,1,0.995,0.89747,0.32943,0.1947,0.94207,0.000633933,0.000633933,0.000633933
283,742.773,0.35573,0.25997,1.12568,0.99892,1,0.995,0.88805,0.34993,0.19653,0.92969,0.000631104,0.000631104,0.000631104
284,745.623,0.35684,0.25653,1.12539,0.99901,0.99986,0.995,0.88666,0.34874,0.19899,0.93027,0.000628274,0.000628274,0.000628274
285,748.519,0.35784,0.2521,1.11658,0.99915,0.9987,0.995,0.88335,0.36331,0.20003,0.93677,0.000625445,0.000625445,0.000625445
286,751.552,0.34136,0.24523,1.08927,0.99891,1,0.995,0.88872,0.35043,0.19472,0.93494,0.000622615,0.000622615,0.000622615
287,754.469,0.35453,0.26269,1.13598,0.99855,1,0.995,0.88405,0.34232,0.19351,0.92923,0.000619786,0.000619786,0.000619786
288,757.477,0.34251,0.25458,1.10933,0.99909,1,0.995,0.89527,0.33974,0.19392,0.92748,0.000616956,0.000616956,0.000616956
289,760.342,0.35294,0.2541,1.1073,0.99899,1,0.995,0.89966,0.32542,0.19123,0.92224,0.000614127,0.000614127,0.000614127
290,763.152,0.35526,0.25826,1.1393,0.99855,1,0.995,0.88561,0.33319,0.19042,0.91873,0.000611298,0.000611298,0.000611298
291,766.057,0.34416,0.25446,1.11281,0.99814,1,0.995,0.88946,0.32652,0.19126,0.92352,0.000608468,0.000608468,0.000608468
292,768.882,0.33851,0.24752,1.11078,0.99876,1,0.995,0.88434,0.32625,0.1904,0.91876,0.000605639,0.000605639,0.000605639
293,771.745,0.3456,0.26086,1.10382,0.99808,1,0.995,0.88834,0.32589,0.19173,0.92071,0.000602809,0.000602809,0.000602809
294,774.661,0.3508,0.25357,1.09316,0.9982,1,0.995,0.8916,0.32489,0.19202,0.9251,0.00059998,0.00059998,0.00059998
295,777.627,0.33584,0.25081,1.09608,0.99888,1,0.995,0.88918,0.33938,0.18925,0.92811,0.000597151,0.000597151,0.000597151
296,780.54,0.36045,0.25959,1.12992,0.99274,1,0.99115,0.88562,0.34796,0.19887,0.93371,0.000594321,0.000594321,0.000594321
297,783.461,0.33386,0.24551,1.09476,0.99353,1,0.99115,0.89007,0.34453,0.19937,0.93687,0.000591492,0.000591492,0.000591492
298,786.436,0.33786,0.25441,1.11936,0.99891,1,0.995,0.89485,0.33686,0.19232,0.93548,0.000588662,0.000588662,0.000588662
299,789.289,0.33508,0.24557,1.10937,0.9983,1,0.995,0.89469,0.33053,0.19118,0.93058,0.000585833,0.000585833,0.000585833
300,792.161,0.33294,0.2505,1.10749,0.99899,1,0.995,0.88867,0.32841,0.19091,0.92288,0.000583003,0.000583003,0.000583003
301,795.035,0.34499,0.24986,1.08916,0.99907,1,0.995,0.88314,0.33547,0.1914,0.91446,0.000580174,0.000580174,0.000580174
302,797.914,0.36145,0.26382,1.12888,0.99849,1,0.995,0.88779,0.3313,0.18758,0.91635,0.000577345,0.000577345,0.000577345
303,800.754,0.34554,0.25306,1.13245,0.99861,1,0.995,0.89546,0.32856,0.19087,0.9281,0.000574515,0.000574515,0.000574515
304,803.632,0.34926,0.2584,1.12891,0.99882,1,0.995,0.89415,0.33317,0.19453,0.93212,0.000571686,0.000571686,0.000571686
305,806.634,0.32985,0.24147,1.08985,0.9991,1,0.995,0.89562,0.32703,0.18714,0.94007,0.000568856,0.000568856,0.000568856
306,809.453,0.33968,0.24392,1.10756,0.99885,1,0.995,0.8911,0.32825,0.18766,0.92222,0.000566027,0.000566027,0.000566027
307,812.313,0.33127,0.23849,1.10221,0.99803,1,0.995,0.89097,0.32156,0.18784,0.92468,0.000563197,0.000563197,0.000563197
308,815.327,0.34014,0.24855,1.12202,0.99812,1,0.995,0.89644,0.31866,0.18719,0.93302,0.000560368,0.000560368,0.000560368
309,818.212,0.33451,0.24911,1.1079,0.99804,1,0.995,0.89664,0.31777,0.18464,0.92676,0.000557539,0.000557539,0.000557539
310,821.021,0.32601,0.23881,1.0853,0.99904,1,0.995,0.88644,0.33502,0.19309,0.92506,0.000554709,0.000554709,0.000554709
311,823.913,0.33849,0.24787,1.1106,0.99363,0.99746,0.99408,0.8862,0.34565,0.1966,0.93129,0.00055188,0.00055188,0.00055188
312,826.759,0.3355,0.2443,1.1013,0.99336,0.99793,0.99495,0.88661,0.34105,0.19338,0.92639,0.00054905,0.00054905,0.00054905
313,829.557,0.34281,0.25512,1.11456,0.99687,1,0.995,0.89298,0.32856,0.18645,0.92196,0.000546221,0.000546221,0.000546221
314,832.385,0.33778,0.24578,1.0961,0.99616,1,0.995,0.90172,0.32158,0.18449,0.92424,0.000543392,0.000543392,0.000543392
315,835.278,0.32832,0.24286,1.11762,0.99783,1,0.995,0.89988,0.31926,0.19048,0.92988,0.000540562,0.000540562,0.000540562
316,838.118,0.32437,0.24891,1.09305,0.99845,1,0.995,0.89335,0.33708,0.19378,0.9303,0.000537733,0.000537733,0.000537733
317,840.932,0.33105,0.24487,1.09968,0.99875,1,0.995,0.89414,0.31838,0.18807,0.91949,0.000534903,0.000534903,0.000534903
318,843.802,0.34035,0.24993,1.1101,0.99858,1,0.995,0.89118,0.31349,0.18953,0.91619,0.000532074,0.000532074,0.000532074
319,846.785,0.33023,0.24759,1.12886,0.99865,1,0.995,0.89861,0.30491,0.18098,0.92114,0.000529244,0.000529244,0.000529244
320,849.63,0.3313,0.24576,1.12012,0.9988,1,0.995,0.90303,0.30135,0.17956,0.92038,0.000526415,0.000526415,0.000526415
321,852.619,0.3348,0.24644,1.08314,0.99796,1,0.995,0.90181,0.31328,0.18424,0.9255,0.000523586,0.000523586,0.000523586
322,855.786,0.32063,0.24496,1.10741,0.99821,1,0.995,0.90273,0.31584,0.18648,0.92948,0.000520756,0.000520756,0.000520756
323,858.666,0.32286,0.23979,1.1134,0.99808,1,0.995,0.89508,0.32997,0.19049,0.93409,0.000517927,0.000517927,0.000517927
324,861.548,0.33518,0.25126,1.09341,0.99774,1,0.995,0.89605,0.32076,0.1873,0.93441,0.000515097,0.000515097,0.000515097
325,864.441,0.3357,0.24573,1.08879,0.99811,1,0.995,0.88248,0.33006,0.18765,0.92905,0.000512268,0.000512268,0.000512268
326,867.311,0.32987,0.24243,1.10862,0.99807,1,0.995,0.89045,0.33051,0.19086,0.92739,0.000509438,0.000509438,0.000509438
327,870.174,0.33264,0.24504,1.10809,0.99791,1,0.995,0.89586,0.32974,0.18989,0.92796,0.000506609,0.000506609,0.000506609
328,873.086,0.32273,0.23631,1.08766,0.99874,1,0.995,0.89885,0.32293,0.18604,0.92166,0.00050378,0.00050378,0.00050378
329,876.011,0.33428,0.24413,1.0997,0.99894,1,0.995,0.90346,0.30688,0.18194,0.92165,0.00050095,0.00050095,0.00050095
330,878.844,0.32095,0.23908,1.09948,0.99897,1,0.995,0.89661,0.30863,0.18315,0.92396,0.000498121,0.000498121,0.000498121
331,881.766,0.32512,0.24376,1.11723,0.99849,1,0.995,0.90431,0.29869,0.17819,0.92227,0.000495291,0.000495291,0.000495291
332,884.7,0.32466,0.24373,1.12161,0.99849,1,0.995,0.90449,0.297,0.17799,0.92297,0.000492462,0.000492462,0.000492462
333,887.239,0.31979,0.23623,1.10956,0.99887,1,0.995,0.90316,0.31243,0.1821,0.92233,0.000489633,0.000489633,0.000489633
334,889.749,0.33088,0.24157,1.12652,0.99884,1,0.995,0.89607,0.32051,0.18372,0.91711,0.000486803,0.000486803,0.000486803
335,892.584,0.34087,0.25192,1.09786,0.99885,1,0.995,0.89929,0.31691,0.18089,0.9199,0.000483974,0.000483974,0.000483974
336,895.458,0.32039,0.2407,1.10753,0.99891,1,0.995,0.90025,0.30752,0.1802,0.92805,0.000481144,0.000481144,0.000481144
337,898.036,0.32433,0.23861,1.13563,0.99904,1,0.995,0.90451,0.30482,0.18053,0.928,0.000478315,0.000478315,0.000478315
338,900.612,0.32154,0.24264,1.07455,0.9988,1,0.995,0.89804,0.30858,0.18079,0.92191,0.000475485,0.000475485,0.000475485
339,903.251,0.31494,0.23385,1.09558,0.99886,1,0.995,0.89811,0.30445,0.17969,0.92282,0.000472656,0.000472656,0.000472656
340,905.844,0.31796,0.23963,1.10879,0.99884,1,0.995,0.89941,0.30885,0.18251,0.92092,0.000469827,0.000469827,0.000469827
341,908.398,0.3276,0.24585,1.12613,0.99896,1,0.995,0.90344,0.2992,0.18018,0.91566,0.000466997,0.000466997,0.000466997
342,911.154,0.32031,0.23769,1.10037,0.99875,1,0.995,0.90706,0.30008,0.1823,0.91324,0.000464168,0.000464168,0.000464168
343,914.025,0.32265,0.24256,1.08723,0.99823,1,0.995,0.90864,0.3015,0.17916,0.92112,0.000461338,0.000461338,0.000461338
344,916.592,0.33266,0.2424,1.10926,0.99833,1,0.995,0.90887,0.30174,0.17834,0.91747,0.000458509,0.000458509,0.000458509
345,919.048,0.31586,0.22964,1.10944,0.99904,1,0.995,0.90276,0.29799,0.1786,0.92275,0.00045568,0.00045568,0.00045568
346,921.75,0.31328,0.22951,1.11646,0.99897,1,0.995,0.89896,0.30248,0.1808,0.9188,0.00045285,0.00045285,0.00045285
347,924.406,0.31915,0.23381,1.11171,0.99841,1,0.995,0.89946,0.30116,0.18093,0.92207,0.000450021,0.000450021,0.000450021
348,927.008,0.31395,0.23806,1.10557,0.99828,1,0.995,0.89898,0.31564,0.18428,0.93031,0.000447191,0.000447191,0.000447191
349,929.742,0.33027,0.2431,1.13753,0.99848,1,0.995,0.90068,0.31253,0.18236,0.92286,0.000444362,0.000444362,0.000444362
350,932.593,0.29862,0.21901,1.07242,0.99865,1,0.995,0.89916,0.31591,0.18077,0.9188,0.000441532,0.000441532,0.000441532
351,935.322,0.30928,0.2328,1.08274,0.99679,1,0.995,0.91046,0.29715,0.17548,0.91779,0.000438703,0.000438703,0.000438703
352,937.934,0.30385,0.22741,1.08794,0.99845,1,0.995,0.90303,0.29753,0.17526,0.91624,0.000435874,0.000435874,0.000435874
353,940.623,0.31449,0.2312,1.11456,0.99853,1,0.995,0.90109,0.29563,0.17306,0.91309,0.000433044,0.000433044,0.000433044
354,943.363,0.30993,0.23287,1.12449,0.99872,1,0.995,0.90108,0.30016,0.17569,0.91703,0.000430215,0.000430215,0.000430215
355,945.835,0.31804,0.24031,1.11,0.99329,1,0.99495,0.89789,0.30235,0.17633,0.9294,0.000427385,0.000427385,0.000427385
356,948.334,0.31933,0.23885,1.11648,0.98906,1,0.99372,0.90059,0.3006,0.17968,0.93063,0.000424556,0.000424556,0.000424556
357,951.095,0.30234,0.22671,1.0992,0.99293,1,0.99351,0.89815,0.29988,0.17805,0.92631,0.000421726,0.000421726,0.000421726
358,953.871,0.31986,0.23048,1.11,0.99756,1,0.995,0.90525,0.29668,0.1743,0.92526,0.000418897,0.000418897,0.000418897
359,956.38,0.31564,0.23404,1.07299,0.99858,0.99982,0.995,0.90854,0.29047,0.17262,0.92167,0.000416068,0.000416068,0.000416068
360,958.972,0.31202,0.23466,1.0974,0.99879,0.99982,0.995,0.9102,0.29039,0.1722,0.92097,0.000413238,0.000413238,0.000413238
361,961.579,0.31169,0.22913,1.0998,0.99748,1,0.995,0.90425,0.30196,0.17686,0.9223,0.000410409,0.000410409,0.000410409
362,964.214,0.31548,0.23546,1.10102,0.99798,1,0.995,0.9082,0.30006,0.17762,0.92039,0.000407579,0.000407579,0.000407579
363,966.734,0.31047,0.23434,1.1187,0.99822,1,0.995,0.90734,0.30335,0.1766,0.92339,0.00040475,0.00040475,0.00040475
364,969.273,0.31169,0.23172,1.08556,0.99851,1,0.995,0.90206,0.30209,0.18223,0.92802,0.000401921,0.000401921,0.000401921
365,971.98,0.30917,0.23136,1.10298,0.9983,1,0.995,0.90588,0.29686,0.17521,0.91987,0.000399091,0.000399091,0.000399091
366,974.721,0.29826,0.22593,1.09325,0.9982,1,0.995,0.90304,0.29907,0.17738,0.91495,0.000396262,0.000396262,0.000396262
367,977.351,0.3167,0.22904,1.11255,0.99875,1,0.995,0.90738,0.29058,0.17563,0.91444,0.000393432,0.000393432,0.000393432
368,979.995,0.31314,0.2367,1.11078,0.99878,1,0.995,0.90376,0.2901,0.17643,0.91441,0.000390603,0.000390603,0.000390603
369,982.612,0.291,0.22225,1.07402,0.99869,1,0.995,0.90531,0.28983,0.17275,0.91248,0.000387773,0.000387773,0.000387773
370,985.149,0.30477,0.22993,1.0843,0.99862,1,0.995,0.90586,0.28379,0.17049,0.90927,0.000384944,0.000384944,0.000384944
371,987.677,0.29755,0.22444,1.09549,0.99874,1,0.995,0.90595,0.27846,0.17045,0.91203,0.000382115,0.000382115,0.000382115
372,990.362,0.29893,0.22681,1.07878,0.99876,1,0.995,0.90515,0.28106,0.16632,0.91118,0.000379285,0.000379285,0.000379285
373,993.011,0.30403,0.22781,1.1119,0.99881,1,0.995,0.90472,0.29446,0.17161,0.91486,0.000376456,0.000376456,0.000376456
374,995.606,0.2958,0.21916,1.07637,0.99872,1,0.995,0.91015,0.29752,0.17163,0.9204,0.000373626,0.000373626,0.000373626
375,998.213,0.30485,0.23321,1.09615,0.99821,1,0.995,0.90302,0.29553,0.17419,0.91653,0.000370797,0.000370797,0.000370797
376,1000.83,0.31639,0.23613,1.08461,0.99822,1,0.995,0.9039,0.28821,0.17419,0.91495,0.000367967,0.000367967,0.000367967
377,1003.49,0.30489,0.23152,1.11137,0.99828,1,0.995,0.90039,0.29557,0.17736,0.91672,0.000365138,0.000365138,0.000365138
378,1006.05,0.30233,0.2294,1.10313,0.99821,1,0.995,0.90103,0.29702,0.1781,0.91524,0.000362309,0.000362309,0.000362309
379,1008.73,0.31395,0.23343,1.11051,0.99881,1,0.995,0.90535,0.28987,0.17417,0.9169,0.000359479,0.000359479,0.000359479
380,1011.41,0.3005,0.22989,1.08542,0.99873,1,0.995,0.90305,0.29297,0.17757,0.91853,0.00035665,0.00035665,0.00035665
381,1013.99,0.30929,0.23212,1.10313,0.9987,1,0.995,0.90489,0.28666,0.17532,0.91419,0.00035382,0.00035382,0.00035382
382,1016.75,0.29354,0.22291,1.06917,0.9987,1,0.995,0.90564,0.28443,0.17453,0.91392,0.000350991,0.000350991,0.000350991
383,1019.35,0.30495,0.22554,1.10256,0.99848,1,0.995,0.90712,0.27949,0.1709,0.91609,0.000348162,0.000348162,0.000348162
384,1021.98,0.29032,0.22271,1.1012,0.99857,1,0.995,0.91105,0.28282,0.17053,0.91774,0.000345332,0.000345332,0.000345332
